site_id,latitude,longitude,address,city,state,zip_code,locality_type,landmark,num_optical_stores_within_1km,num_eye_clinics_within_1km,distance_to_nearest_optical_store_km,distance_to_nearest_mall_km,distance_to_public_transport_km,num_retail_shops_within_1km,num_restaurants_within_1km,estimated_daily_foot_traffic,vehicular_traffic_count,property_type,site_area_sqft,asking_rent_per_sqft_inr,floor_level,feasibility_score
150d5097-fa9c-49e2-97c8-b3867bac1952,21.119758773260067,79.04456437727826,"287 Synthetic Street, Ujjain, Uttar Pradesh",Ujjain,Uttar Pradesh,,Urban,Near Synthetic Landmark 52,0,0,0.0,7432.266303087092,74.4132461246444,0,5,0,110,,1200,45,Ground,0.505308988764045
214b4513-1f89-4c9e-85e2-677e9a34756e,26.228285904981117,78.17222038376174,"984 Synthetic Street, Deoria, Madhya Pradesh",Deoria,Madhya Pradesh,,Urban,Near Synthetic Landmark 91,0,0,0.0,0.0,2362.1741482655357,2,19,125,221,,1200,45,Ground,0.6241652562957392
7acc66dc-9c79-4162-95e9-70353087fe06,25.63885943051953,85.11106521666572,"578 Synthetic Street, Bengaluru, Kerala",Bengaluru,Kerala,,Urban,Near Synthetic Landmark 38,0,0,3947.56368797541,670.5204302272846,0.0,7,3,171,55,,1200,45,Ground,0.6308167222979644
a0086043-f3be-4b75-a520-0057f27e966f,12.630851486126952,76.11792082587274,"908 Synthetic Street, Etawah, Gujarat",Etawah,Gujarat,,Urban,Near Synthetic Landmark 13,0,0,0.0,0.0,3276.925979374578,31,0,51,349,,1200,45,Ground,0.6091416717596728
f27307cc-bf77-48e5-a4d7-60a0c139d3f9,12.300398376675517,76.66423341385861,"983 Synthetic Street, Gadu Ka Pura, Gujarat",Gadu Ka Pura,Gujarat,,Urban,Near Synthetic Landmark 61,1,0,0.0,1373.5382218095167,0.0,21,0,0,235,,1200,45,Ground,0.6567977528089888
f25787a0-7ec0-4054-98e6-40bc8109d14d,24.10762071048597,86.64237557074996,"53 Synthetic Street, Bengaluru, Karnataka",Bengaluru,Karnataka,,Urban,Near Synthetic Landmark 92,0,0,648.0023102276058,0.0,387.295934240719,0,7,70,77,,1200,45,Ground,0.6134583862222431
eb786d92-40a6-4265-9bdd-844f2b0d2266,32.67640296015732,74.89227413939965,"688 Synthetic Street, Bhopal, Maharashtra",Bhopal,Maharashtra,,Urban,Near Synthetic Landmark 19,1,0,5976.855777636996,0.0,1507.7713367827314,39,3,0,121,,1200,45,Ground,0.6935955056179776
4f41f509-bf9e-4ebf-9be9-e80368e75ef0,23.67938544431206,72.51614128134207,"594 Synthetic Street, Bhopal, Gujarat",Bhopal,Gujarat,,Urban,Near Synthetic Landmark 94,1,0,1181.405634184259,1043.7011030986719,1144.165154763156,0,17,100,222,,1200,45,Ground,0.6324445645871531
00ecae7c-9255-413c-be06-52be7d17eaeb,30.73901997803325,76.67058887923994,"28 Synthetic Street, Raghopur, Uttar Pradesh",Raghopur,Uttar Pradesh,,Urban,Near Synthetic Landmark 94,0,0,5264.873558450001,0.0,0.0,73,0,99,0,,1200,45,Ground,0.7211262987165624
dd9db699-f557-4257-a04b-93185adf340b,12.975990978484115,77.62941624256882,"721 Synthetic Street, Bhopal, Madhya Pradesh",Bhopal,Madhya Pradesh,,Urban,Near Synthetic Landmark 27,0,0,0.0,0.0,0.0,30,0,0,161,,1200,45,Ground,0.6568539325842697
ed5ab200-d052-4865-b7e0-3258353a4763,26.217761742712632,78.18102751980302,"405 Synthetic Street, Gurdaspur, Karnataka",Gurdaspur,Karnataka,,Urban,Near Synthetic Landmark 38,0,0,120.00995804053206,2001.2624517102772,1357.313063653195,0,4,82,202,,1200,45,Ground,0.5401202732985442
e269b586-c887-46ad-a551-5a4ffd552827,29.897023677094978,73.88120244458935,"197 Synthetic Street, Jabalpur, Karnataka",Jabalpur,Karnataka,,Urban,Near Synthetic Landmark 43,1,0,1599.1715601449218,916.5667960446724,0.0,30,10,91,196,,1200,45,Ground,0.7053554526507139
d88fe822-6554-453f-9100-2aabc966167e,23.882613066516527,78.72862406340415,"270 Synthetic Street, Indore, Madhya Pradesh",Indore,Madhya Pradesh,,Urban,Near Synthetic Landmark 39,1,0,1043.0732370697297,2390.072398610936,1560.839072209143,12,0,43,265,,1200,45,Ground,0.61373599423315
1500a2fd-37ad-44a5-91ba-b68ad5485038,21.691474759812607,72.9936210446674,"5 Synthetic Street, Jaipur, Maharashtra",Jaipur,Maharashtra,,Urban,Near Synthetic Landmark 51,0,0,0.0,304.3456758555176,916.3952376463176,43,0,0,231,,1200,45,Ground,0.5266573033707865
38859843-c290-4eb5-bdff-50491993bac2,23.07890233269236,72.5207709058476,"260 Synthetic Street, Bengaluru, Karnataka",Bengaluru,Karnataka,,Urban,Near Synthetic Landmark 68,2,0,0.0,0.0,1335.0818804295525,47,0,176,421,,1200,45,Ground,0.732997939291367
99c65c49-e496-4eee-adf7-f419db34579d,31.29150998618776,75.56340526348572,"621 Synthetic Street, Bengaluru, Karnataka",Bengaluru,Karnataka,,Urban,Near Synthetic Landmark 64,0,0,3007.8441740913654,0.0,0.0,0,0,83,287,,1200,45,Ground,0.6756520223152023
fc09996d-5d90-4785-a6ea-5f4d092ad0ee,21.708837890761888,73.01571097478275,"874 Synthetic Street, Bengaluru, Gujarat",Bengaluru,Gujarat,,Urban,Near Synthetic Landmark 14,0,0,3584.211051827376,0.0,233.3793614510847,0,9,180,359,,1200,45,Ground,0.6452653847962013
137e3763-aabd-4280-b4ca-a397f19191fa,19.363435723780455,85.02988210680363,"586 Synthetic Street, Surat, Tamil Nadu",Surat,Tamil Nadu,,Urban,Near Synthetic Landmark 11,0,0,0.0,0.0,910.5418573273832,1,15,130,147,,1200,45,Ground,0.6227509676711642
4c3dbda2-e457-42ba-8e94-a63ab9237259,22.313899277920747,70.77692505598097,"560 Synthetic Street, Gwalior, Gujarat",Gwalior,Gujarat,,Urban,Near Synthetic Landmark 16,0,0,5785.216196850521,0.0,0.0,27,5,174,63,,1200,45,Ground,0.7190130929434441
bd645195-5f9f-4cb2-a704-87048e3e7161,22.731229740882448,75.89328684192529,"376 Synthetic Street, Patna, Karnataka",Patna,Karnataka,,Urban,Near Synthetic Landmark 29,0,0,5555.029656819651,0.0,0.0,0,12,82,281,,1200,45,Ground,0.682114655321016
6bac8e9c-b161-43fd-bffe-2684cf2f706d,26.801802725946303,80.94637251064925,"804 Synthetic Street, Bengaluru, Karnataka",Bengaluru,Karnataka,,Urban,Near Synthetic Landmark 55,0,0,1783.25813131636,3316.8750491127385,962.6515140384223,0,7,0,490,,1200,45,Ground,0.5189325842696629
ee66ed60-bce7-42b9-acb3-c2951885726e,26.221653486754207,78.17515084307072,"180 Synthetic Street, Bengaluru, Jammu and Kashmir",Bengaluru,Jammu and Kashmir,,Urban,Near Synthetic Landmark 24,0,0,7440.523317364382,0.0,0.0,27,6,86,312,,1200,45,Ground,0.6950281682415809
97f88f05-8512-40bd-9f59-bf04a52d3727,23.047278914175468,72.55965624042338,"441 Synthetic Street, Indore, Karnataka",Indore,Karnataka,,Urban,Near Synthetic Landmark 33,0,0,0.0,0.0,194.715417010311,57,9,74,260,,1200,45,Ground,0.6352202137495495
dbf1227b-2d7d-4429-9b34-c348585e7ca1,26.749942111661838,84.72118621823019,"510 Synthetic Street, Bengaluru, Maharashtra",Bengaluru,Maharashtra,,Urban,Near Synthetic Landmark 22,2,0,0.0,0.0,2221.9036642306473,0,7,0,104,,1200,45,Ground,0.6614325842696629
23e1de12-6d5b-44a3-91e3-17a3d7d27dac,23.27313118167721,77.41091460514085,"295 Synthetic Street, Bengaluru, Gujarat",Bengaluru,Gujarat,,Urban,Near Synthetic Landmark 62,3,0,0.0,0.0,440.98831394622744,0,5,237,136,,1200,45,Ground,0.6864177753749237
cc73861c-9e7f-49b1-bcae-4f3323688815,28.780079268026412,79.01645941641421,"627 Synthetic Street, Visakhapatnam, Maharashtra",Visakhapatnam,Maharashtra,,Urban,Near Synthetic Landmark 32,0,0,5535.768515552485,0.0,0.0,63,1,0,252,,1200,45,Ground,0.6884550561797753
08d06375-2e93-4e04-94ef-04c7107677c1,16.339143158112908,76.21554508079834,"691 Synthetic Street, Bengaluru, West Bengal",Bengaluru,West Bengal,,Urban,Near Synthetic Landmark 76,3,0,3765.087103472128,162.3376614938885,1531.5585346123464,190,22,0,0,,1200,45,Ground,0.6741011235955057
4abef26a-dad6-4768-ae95-64c05e2fd1e6,12.985136686437373,77.60778624689738,"371 Synthetic Street, Bengaluru, Madhya Pradesh",Bengaluru,Madhya Pradesh,,Semi-Urban,Near Synthetic Landmark 27,0,0,4444.7778533320625,0.0,0.0,32,4,43,199,,1200,45,Ground,0.6397191403005658
ebfcfe21-c666-434c-b028-f487f89ddef2,12.996992929967849,77.62885493723238,"181 Synthetic Street, Bengaluru, Odisha",Bengaluru,Odisha,,Urban,Near Synthetic Landmark 86,1,0,0.0,0.0,0.0,0,3,111,322,,1200,45,Ground,0.7526477363546612
31229395-6f5f-451c-9710-11315bf213d8,22.71102418364196,75.8689939068101,"936 Synthetic Street, Bhadaj, Uttarakhand",Bhadaj,Uttarakhand,,Urban,Near Synthetic Landmark 99,0,0,3171.5418763672888,626.8523360923298,1312.71999910991,0,11,283,244,,1200,45,Ground,0.6001198031749017
a025b4fc-4293-428b-9424-d4694d3b441f,21.13662330481881,79.0245862268642,"703 Synthetic Street, Indore, Madhya Pradesh",Indore,Madhya Pradesh,,Urban,Near Synthetic Landmark 92,1,0,1455.650182247442,0.0,0.0,0,2,38,0,,1200,45,Ground,0.7442233165655902
1000f0b9-364b-4c2c-a954-a68d656b56e7,23.691138482760973,72.54101630467079,"817 Synthetic Street, Gwalior, Punjab",Gwalior,Punjab,,Urban,Near Synthetic Landmark 10,0,0,2127.7678959043465,0.0,0.0,0,10,0,143,,1200,45,Ground,0.6581179775280899
954e9a6d-f428-4661-91ac-b8ae8cf09137,26.658263079061072,79.42354191125231,"131 Synthetic Street, Bilaspur, Karnataka",Bilaspur,Karnataka,,Urban,Near Synthetic Landmark 25,0,0,2187.050119067193,482.020185126691,13.48656430798994,13,0,298,513,,1200,45,Ground,0.6054274990989297
efd108c8-73d8-4fcc-bf62-63178854adb3,24.570757117458918,81.27777877287026,"78 Synthetic Street, Rajkot, Maharashtra",Rajkot,Maharashtra,,Urban,Near Synthetic Landmark 57,0,0,0.0,2931.1355921689246,212.17004543833548,0,11,175,533,,1200,45,Ground,0.5574942801623494
b6c6ef86-bf44-4c0d-acc4-812a45e89a55,26.210335583803044,78.18589815863616,"937 Synthetic Street, Kotdwar, Gujarat",Kotdwar,Gujarat,,Urban,Near Synthetic Landmark 28,0,0,4279.13111089648,5169.625314295165,0.0,51,0,19,51,,1200,45,Ground,0.6114515459232445
ab0dc852-b444-4e19-9df0-3116912f0d7f,12.999496430321807,77.63921060326075,"197 Synthetic Street, Gurdaspur, Madhya Pradesh",Gurdaspur,Madhya Pradesh,,Urban,Near Synthetic Landmark 81,0,0,0.0,2021.006554299474,0.0,53,0,95,0,,1200,45,Ground,0.6212745835488067
3f3af92d-4873-4163-94ae-99a61107558a,13.103399209925733,80.25675915691622,"780 Synthetic Street, Bengaluru, Kerala",Bengaluru,Kerala,,Urban,Near Synthetic Landmark 4,0,0,4543.894335700988,0.0,8.110911939162769,62,8,0,51,,1200,45,Ground,0.6293258426966292
5330c198-9a1d-4252-8fbc-15564ad0ed48,15.434034680715945,76.5353894088964,"763 Synthetic Street, Bettiah, Gujarat",Bettiah,Gujarat,,Urban,Near Synthetic Landmark 44,1,0,420.11513284264527,0.0,1689.0795002469247,51,24,16,114,,1200,45,Ground,0.7165978719069782
4f21db4d-c606-4f60-aecd-cc2abd460bd4,31.28335565428839,75.57559224137698,"400 Synthetic Street, Payyanur, Madhya Pradesh",Payyanur,Madhya Pradesh,,Urban,Near Synthetic Landmark 89,0,0,2525.1147894477813,0.0,30.23122251715249,1,19,271,328,,1200,45,Ground,0.6768287026154545
7c9bc638-b1fa-4b2e-96ac-7334c3805eaa,23.109501268982413,79.92369015694291,"854 Synthetic Street, Jabalpur, Karnataka",Jabalpur,Karnataka,,Urban,Near Synthetic Landmark 41,0,0,7472.496022145237,0.0,713.6756555805126,0,3,100,370,,1200,45,Ground,0.6195793960478272
3822e116-0ddf-4a71-8ba5-eeadf386a068,16.32718146312842,76.23232038917378,"987 Synthetic Street, Mangaluru, Maharashtra",Mangaluru,Maharashtra,,Urban,Near Synthetic Landmark 36,2,0,0.0,2281.3906099226133,0.0,0,0,23,0,,1200,45,Ground,0.6514156206415621
801fda83-3edc-43cb-bc95-a868163d838e,15.371942016811886,75.13898617583807,"510 Synthetic Street, Raghopur, Gujarat",Raghopur,Gujarat,,Urban,Near Synthetic Landmark 98,0,0,0.0,2449.8621772382494,0.0,63,6,0,133,,1200,45,Ground,0.6037640449438202
b46b564c-4b2a-46e8-aeef-ec21e508cdde,32.67366747311327,74.8712571511314,"385 Synthetic Street, Bengaluru, Karnataka",Bengaluru,Karnataka,,Urban,Near Synthetic Landmark 88,0,0,4423.078175102489,6193.020668232272,902.5332560701872,69,17,0,334,,1200,45,Ground,0.5633146067415731
55e5fc2f-da54-4724-b7ad-dde3521f14bf,25.595816138009834,85.24713068644859,"276 Synthetic Street, Sindhanur, Madhya Pradesh",Sindhanur,Madhya Pradesh,,Urban,Near Synthetic Landmark 41,0,0,0.0,0.0,1450.7881378824566,20,3,16,6,,1200,45,Ground,0.5948843887609108
fb442df3-15a7-4a68-b3c1-9db0f628c4ac,12.862457122180345,74.84878404806761,"771 Synthetic Street, Neemuch, Jammu and Kashmir",Neemuch,Jammu and Kashmir,,Urban,Near Synthetic Landmark 30,0,0,0.0,0.0,0.0,27,10,0,207,,1200,45,Ground,0.6607865168539326
a4abd407-5c44-4bf1-a194-bbad6fc528e9,13.050601310960829,77.58284057777092,"203 Synthetic Street, Jabalpur, Karnataka",Jabalpur,Karnataka,,Urban,Near Synthetic Landmark 70,0,0,0.0,2386.503054336981,0.0,0,34,96,293,,1200,45,Ground,0.6108793662733298
94de941b-1d4b-42d3-9561-cd9ad4c1d25a,15.370256242625198,75.1214315887985,"755 Synthetic Street, Jalandhar, Madhya Pradesh",Jalandhar,Madhya Pradesh,,Urban,Near Synthetic Landmark 7,0,0,2369.137919240557,112.278029447108,888.6177061892913,0,5,66,292,,1200,45,Ground,0.5362190306050492
cada3851-0d88-4b00-bc6d-ee88c4a0af41,23.094295743473403,72.53674437624419,"119 Synthetic Street, Kalaburagi, Madhya Pradesh",Kalaburagi,Madhya Pradesh,,Urban,Near Synthetic Landmark 80,0,0,6872.442879632003,1930.9837145484614,1878.2306721179368,98,23,11,481,,1200,45,Ground,0.5860458683967217
3320f344-429b-4e7a-8e1c-4c0f6a6fec11,26.594595410898545,78.75145310878348,"256 Synthetic Street, Bharuch, Madhya Pradesh",Bharuch,Madhya Pradesh,,Urban,Near Synthetic Landmark 83,0,0,6150.960235367689,0.0,0.0,103,10,60,328,,1200,45,Ground,0.7327195477410559
d3d51570-71db-4caf-889c-20eba2973d40,12.988887085146773,77.60605751096297,"190 Synthetic Street, Bengaluru, Madhya Pradesh",Bengaluru,Madhya Pradesh,,Urban,Near Synthetic Landmark 13,0,0,0.0,868.9659189564218,229.44935071011926,0,0,129,0,,1200,45,Ground,0.5384832635983263
7b43ef90-b634-42df-914b-25c21f31f8b8,23.526224486833186,75.43643217750268,"928 Synthetic Street, Rampur, Karnataka",Rampur,Karnataka,,Urban,Near Synthetic Landmark 14,1,0,1523.0933662762095,0.0,1819.2422597078614,20,0,0,178,,1200,45,Ground,0.6812359550561798
d54e45ef-2b49-4b2c-935c-b4796d4b7d65,26.907170443206294,75.80716524121185,"906 Synthetic Street, Ahmedabad, Karnataka",Ahmedabad,Karnataka,,Urban,Near Synthetic Landmark 97,0,0,0.0,1199.4423029925522,3242.8922925078996,0,16,52,0,,1200,45,Ground,0.5259936454954319
92d2620b-3667-4110-9d88-4afb019fa856,16.337920809514465,76.2238282181968,"932 Synthetic Street, Ahmedabad, Madhya Pradesh",Ahmedabad,Madhya Pradesh,,Urban,Near Synthetic Landmark 17,0,0,9328.603015965493,0.0,426.01307860328814,0,0,0,10,,1200,45,Ground,0.59
5516600e-da71-4725-adfc-9014c2288b59,15.44157946979148,76.52288148046398,"496 Synthetic Street, Bhopal, Uttarakhand",Bhopal,Uttarakhand,,Urban,Near Synthetic Landmark 80,0,0,2509.517755775677,1494.329350715223,0.0,35,3,134,118,,1200,45,Ground,0.6362262783445379
a5c0a279-3e93-471e-a2cc-db02f9a9565e,26.91305423950892,75.79604896724126,"772 Synthetic Street, Mysuru, Karnataka",Mysuru,Karnataka,,Urban,Near Synthetic Landmark 53,1,0,4266.903407246071,0.0,533.8634873442335,56,2,0,152,,1200,45,Ground,0.7025842696629214
1b59c43a-3670-4561-84f6-ab3fe58d3934,21.15768954639085,72.8283837279957,"539 Synthetic Street, Hyderabad, Gujarat",Hyderabad,Gujarat,,Urban,Near Synthetic Landmark 85,0,0,0.0,1056.2827837184936,0.0,58,0,27,10,,1200,45,Ground,0.6051156504160594
a8b85982-029c-44ab-8b28-ee2d0d8a164a,21.729494544450695,73.0098020551746,"90 Synthetic Street, Bengaluru, Gujarat",Bengaluru,Gujarat,,Urban,Near Synthetic Landmark 53,0,0,2042.0651426300185,3213.5385580207567,0.0,0,0,0,96,,1200,45,Ground,0.5775
3767e113-54e3-45fe-9b3c-d4797d5e0d9a,22.717409243287968,75.88472554184742,"342 Synthetic Street, Kotdwar, Jammu and Kashmir",Kotdwar,Jammu and Kashmir,,Urban,Near Synthetic Landmark 30,1,0,0.0,1523.6303775461922,1448.2611500139153,49,0,64,201,,1200,45,Ground,0.6278802516728567
28ec4f96-9fd9-4d79-b88b-6dfc5b400f1d,12.86783374962838,74.85356435145547,"500 Synthetic Street, Kalol, Madhya Pradesh",Kalol,Madhya Pradesh,,Urban,Near Synthetic Landmark 80,0,0,334.20593530449713,0.0,958.7533833396571,44,0,150,348,,1200,45,Ground,0.6565601053076959
e0be9117-579d-474e-b922-dedc1e310dab,21.162577816319715,72.83604633359711,"653 Synthetic Street, Indore, Chhattisgarh",Indore,Chhattisgarh,,Urban,Near Synthetic Landmark 53,0,0,0.0,1232.8556546539003,1011.8264689414674,0,8,217,14,,1200,45,Ground,0.5675243680754705
82318532-af23-424d-918f-2c58286e44cf,19.051231320529617,72.87510352919567,"989 Synthetic Street, Kalaburagi, Gujarat",Kalaburagi,Gujarat,,Urban,Near Synthetic Landmark 41,2,0,0.0,3378.6111152226617,0.0,76,4,16,458,,1200,45,Ground,0.6944068606710232
50c4042c-3d58-482d-a339-9eaa0df59ccb,26.913825184045525,75.79419496314686,"881 Synthetic Street, Ahmedabad, Karnataka",Ahmedabad,Karnataka,,Urban,Near Synthetic Landmark 63,0,0,0.0,1938.5223519519145,0.0,0,9,0,0,,1200,45,Ground,0.5700561797752809
a6a034e2-5ac3-4cf5-9dec-33e7dcf66686,12.970807942320175,77.6112405601111,"918 Synthetic Street, Gadu Ka Pura, Gujarat",Gadu Ka Pura,Gujarat,,Urban,Near Synthetic Landmark 11,3,0,0.0,0.0,1975.5456666380708,0,14,0,110,,1200,45,Ground,0.6253651685393258
ccf02264-c447-44e1-a8d4-da36a00efc4d,22.73011067015456,75.90482400947602,"316 Synthetic Street, Marunji, Odisha",Marunji,Odisha,,Urban,Near Synthetic Landmark 98,1,0,1492.6082813758442,525.9554393864892,1899.0918756527872,23,3,57,342,,1200,45,Ground,0.6255063231629918
bba0fa96-446b-4eee-93b5-cfd2f989455a,23.180716784027,79.98241962791887,"859 Synthetic Street, Kalol, Karnataka",Kalol,Karnataka,,Urban,Near Synthetic Landmark 85,0,0,2250.914055074896,0.0,1183.831628707922,34,0,6,0,,1200,45,Ground,0.6107747637628695
62282d3a-00b0-4b01-8217-a586733010d9,15.431653393137,76.5151181246363,"200 Synthetic Street, Bengaluru, Rajasthan",Bengaluru,Rajasthan,,Urban,Near Synthetic Landmark 28,0,0,4424.302378669198,4.032900516625255,0.0,0,0,61,53,,1200,45,Ground,0.5945153417015342
5ab554b9-631b-4385-a722-294908bda942,17.496988961589057,78.39391002691858,"820 Synthetic Street, Mysuru, Bihar",Mysuru,Bihar,,Urban,Near Synthetic Landmark 16,0,0,5587.050608597987,1843.4831357052183,141.04953477297462,46,9,47,175,,1200,45,Ground,0.5590090577155125
f8535430-3fdf-458c-a89e-894e28840377,26.52328248111674,83.76501855029154,"721 Synthetic Street, Ahmedabad, Bihar",Ahmedabad,Bihar,,Urban,Near Synthetic Landmark 21,1,0,221.73202141387347,2885.455455017683,0.0,75,1,169,126,,1200,45,Ground,0.7473374939275697
56148946-fbbb-48cc-97e9-bd59c3f98699,26.76386238646929,83.37363942177595,"329 Synthetic Street, Nagpur City, Karnataka",Nagpur City,Karnataka,,Urban,Near Synthetic Landmark 6,0,0,4557.467004084635,1694.0961378006762,1126.467069519647,37,0,36,178,,1200,45,Ground,0.5458283578581167
9f1e5201-82db-4798-8d5c-9d29a1a3d032,22.30804510466994,73.18325532653446,"918 Synthetic Street, Ahmedabad, Karnataka",Ahmedabad,Karnataka,,Urban,Near Synthetic Landmark 79,0,0,0.0,0.0,836.9292497808259,0,1,63,129,,1200,45,Ground,0.5956350195101312
97e66899-7e47-4c6c-b5ff-9e0c6f041319,26.12660156893859,91.7275141188055,"649 Synthetic Street, Indore, Karnataka",Indore,Karnataka,,Urban,Near Synthetic Landmark 15,0,0,0.0,0.0,118.5959614482542,46,29,0,322,,1200,45,Ground,0.6196348314606741
f92befcd-77e8-4e05-85b7-895a64ea45f8,31.286803759255413,75.56871946844421,"811 Synthetic Street, Katni, Gujarat",Katni,Gujarat,,Urban,Near Synthetic Landmark 3,1,0,0.0,3673.283349283816,0.0,0,14,126,299,,1200,45,Ground,0.6880116120539702
a03afc70-8375-49d5-83d9-e1d8640e9885,23.18447298079885,79.98678166976946,"370 Synthetic Street, Ujjain, Uttar Pradesh",Ujjain,Uttar Pradesh,,Urban,Near Synthetic Landmark 75,1,0,0.0,0.0,284.589990920891,20,0,0,246,,1200,45,Ground,0.6687359550561798
205b600d-b9fa-4444-9a41-06187a0d4ceb,23.234838456481448,69.6631636169038,"320 Synthetic Street, Ahmedabad, Karnataka",Ahmedabad,Karnataka,,Urban,Near Synthetic Landmark 73,0,0,633.8065638803315,1656.828799138582,0.0,9,16,56,214,,1200,45,Ground,0.6071655853822888
74603676-6097-4a4d-82c7-cfab79ecc790,25.61500852144468,85.26022548158032,"662 Synthetic Street, Kalol, Karnataka",Kalol,Karnataka,,Urban,Near Synthetic Landmark 53,2,0,0.0,0.0,1379.9295804996693,18,12,52,542,,1200,45,Ground,0.6888588140347578
699c47dd-a2e7-4860-b5e6-c1ab10938355,30.155388685789077,78.38962664319806,"559 Synthetic Street, Bengaluru, Karnataka",Bengaluru,Karnataka,,Urban,Near Synthetic Landmark 34,0,0,0.0,0.0,429.58890325271165,3,2,0,22,,1200,45,Ground,0.5803089887640449
ba4f7521-65ea-4832-b3fd-11a9d4ce9a79,24.564189244004762,81.28208974161133,"490 Synthetic Street, Gorakhpur, Kerala",Gorakhpur,Kerala,,Urban,Near Synthetic Landmark 62,0,0,0.0,2705.246974447172,0.0,2,0,117,154,,1200,45,Ground,0.5987595787692164
9906b706-b3ee-4cdf-a8de-a681c678949b,32.24555991374327,75.1248852708285,"178 Synthetic Street, Patna, Madhya Pradesh",Patna,Madhya Pradesh,,Urban,Near Synthetic Landmark 44,0,0,1467.4913435383355,0.0,507.5429004584574,0,10,0,80,,1200,45,Ground,0.5956179775280899
008e64ec-40ed-4128-a56d-9aa1e14134f8,24.107879850263263,88.26400060888048,"821 Synthetic Street, Gadu Ka Pura, Karnataka",Gadu Ka Pura,Karnataka,,Urban,Near Synthetic Landmark 32,0,0,0.0,4509.411060939612,0.0,26,0,0,625,,1200,45,Ground,0.5796067415730337
9517f675-cde6-4c33-aaad-93cfc6f2905b,17.933625745204733,76.8289519082633,"839 Synthetic Street, Marunji, Uttar Pradesh",Marunji,Uttar Pradesh,,Urban,Near Synthetic Landmark 91,0,0,0.0,0.0,0.0,21,3,205,0,,1200,45,Ground,0.7106658517856863
cc68441f-92d5-4620-bae7-5f761d0474b6,23.31228292527576,72.63284862556816,"227 Synthetic Street, Bengaluru, Gujarat",Bengaluru,Gujarat,,Urban,Near Synthetic Landmark 88,0,0,4575.05292610488,345.89969562329713,0.0,0,2,104,344,,1200,45,Ground,0.6076333584065943
606eee39-5950-4991-9f4b-1258e5f433b3,26.796312546158276,80.96033595314526,"535 Synthetic Street, Indore, Gujarat",Indore,Gujarat,,Urban,Near Synthetic Landmark 96,1,0,0.0,4612.482952691784,0.0,0,0,0,188,,1200,45,Ground,0.645
d3583ea9-8d67-4045-aa33-c42fa7262d0f,26.909197471344662,75.79465569813628,"895 Synthetic Street, Bidar, Karnataka",Bidar,Karnataka,,Urban,Near Synthetic Landmark 96,1,0,0.0,99.54112770646645,0.0,58,0,0,408,,1200,45,Ground,0.6775842696629213
deee6514-310c-4182-9981-204d9de95034,12.98447611921959,77.63443262379774,"826 Synthetic Street, Gangavathi, Rajasthan",Gangavathi,Rajasthan,,Urban,Near Synthetic Landmark 65,1,0,0.0,98.7490149299859,0.0,2,4,27,134,,1200,45,Ground,0.6559021672699921
c5a21c62-dc6b-4f0f-8af8-0bb7898324a7,23.16237237503402,79.96656191093504,"74 Synthetic Street, Bengaluru, Rajasthan",Bengaluru,Rajasthan,,Urban,Near Synthetic Landmark 31,1,0,0.0,2434.4099161672953,0.0,34,16,230,147,,1200,45,Ground,0.7372460940560701
fd1675b3-3dcc-478e-8617-a26db31f009b,22.728323079399274,75.85850421512971,"778 Synthetic Street, Vadodara, Gujarat",Vadodara,Gujarat,,Urban,Near Synthetic Landmark 47,1,0,1161.2892783096138,0.0,0.0,0,1,0,78,,1200,45,Ground,0.733061797752809
a68d5ef0-97f5-4310-ae89-d325f05a60c6,22.717952217890694,75.82848669525536,"472 Synthetic Street, Deoghar, Karnataka",Deoghar,Karnataka,,Urban,Near Synthetic Landmark 22,0,0,932.4881188340559,4652.696201152686,153.90301793486935,19,16,11,123,,1200,45,Ground,0.5377312616551486
4936facf-8c48-4bc8-b5fb-3016f7d2d1a6,25.621684560507507,85.11005963589947,"744 Synthetic Street, Bengaluru, Uttar Pradesh",Bengaluru,Uttar Pradesh,,Urban,Near Synthetic Landmark 54,0,0,1669.1844167384236,1371.771747725068,1987.5451121577685,56,21,193,0,,1200,45,Ground,0.6120938523498347
25f91bf7-a7b8-43c0-87ef-5508d1638970,21.113761469159307,79.03695822802901,"667 Synthetic Street, Rewa, Madhya Pradesh",Rewa,Madhya Pradesh,,Urban,Near Synthetic Landmark 86,0,0,0.0,0.0,0.0,0,0,47,93,,1200,45,Ground,0.6531101813110182
925b5bcd-ddae-462b-9946-0363dff84b9b,21.147532131389593,79.0892519371987,"305 Synthetic Street, Nagpur City, Karnataka",Nagpur City,Karnataka,,Urban,Near Synthetic Landmark 45,0,0,0.0,0.0,838.5287356559217,27,8,0,63,,1200,45,Ground,0.5971629213483146
22c4e7fd-35e1-44e5-a3b5-358a4af8cf3b,23.521981935052267,75.44301493283699,"68 Synthetic Street, Bengaluru, Madhya Pradesh",Bengaluru,Madhya Pradesh,,Urban,Near Synthetic Landmark 13,0,0,0.0,2705.6133760744196,3533.538567624557,48,23,95,317,,1200,45,Ground,0.5688869430993685
a5163a97-ee92-4594-8ac7-93a5d88273b9,22.778092108650934,75.89341548389146,"525 Synthetic Street, Visakhapatnam, Uttar Pradesh",Visakhapatnam,Uttar Pradesh,,Urban,Near Synthetic Landmark 48,2,0,4698.24165306545,2659.0867789518807,2747.389794078483,45,0,179,373,,1200,45,Ground,0.670211163869431
